model,idx,label,leaf_area,on_leaf,concentration,on_leaf_matched,concentration_matched,correct
DenseNet-121,4563,Tomato___Spider_mites Two-spotted_spider_mite,0.30517578125,0.4589776396751404,1.50397789478302,0.4458501636981964,1.4609618186950684,True
DenseNet-121,4564,Apple___healthy,0.42877197265625,0.6162694096565247,1.4372893571853638,0.599543571472168,1.3982807397842407,True
DenseNet-121,4565,Apple___healthy,0.47381591796875,0.6341032981872559,1.3382904529571533,0.6371318101882935,1.3446820974349976,True
DenseNet-121,4566,Orange___Haunglongbing_(Citrus_greening),0.5181884765625,0.6144675016403198,1.185799241065979,0.6000578999519348,1.157991647720337,True
DenseNet-121,4567,Soybean___healthy,0.3775634765625,0.5432468056678772,1.4388223886489868,0.5241543054580688,1.3882547616958618,True
DenseNet-121,4568,Tomato___Target_Spot,0.3372802734375,0.4940012991428375,1.4646611213684082,0.4817344844341278,1.4282913208007812,True
DenseNet-121,4569,Orange___Haunglongbing_(Citrus_greening),0.60595703125,0.5492351055145264,0.9063928127288818,0.5541222095489502,0.9144579172134399,True
DenseNet-121,4570,Soybean___healthy,0.55975341796875,0.7106348276138306,1.2695497274398804,0.6945428848266602,1.240801453590393,True
DenseNet-121,4571,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.49383544921875,0.6312327980995178,1.2782249450683594,0.6134294271469116,1.2421737909317017,True
DenseNet-121,4572,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,4573,Grape___Esca_(Black_Measles),0.39801025390625,0.2851906418800354,0.7165409326553345,0.3054794371128082,0.7675164937973022,True
DenseNet-121,4574,Cherry_(including_sour)___Powdery_mildew,0.3914794921875,0.31519052386283875,0.8051265478134155,0.3191612660884857,0.815269410610199,True
DenseNet-121,4575,Tomato___healthy,0.38763427734375,0.4915894865989685,1.2681785821914673,0.49279916286468506,1.2712992429733276,True
DenseNet-121,4576,"Pepper,_bell___Bacterial_spot",0.41827392578125,0.5155940055847168,1.2326706647872925,0.5100244879722595,1.2193552255630493,True
DenseNet-121,4577,Tomato___Target_Spot,0.38641357421875,0.5840933918952942,1.5115758180618286,0.5783318877220154,1.496665596961975,True
Scratch CNN,4578,Squash___Powdery_mildew,0.85906982421875,0.9641045331954956,1.1222655773162842,0.9282722473144531,1.0805550813674927,True
Scratch CNN,4579,Grape___Black_rot,0.4571533203125,0.7737932801246643,1.692634105682373,0.6779590249061584,1.483001470565796,True
Scratch CNN,4580,Corn_(maize)___Northern_Leaf_Blight,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,4581,"Pepper,_bell___healthy",0.48834228515625,0.6465098261833191,1.3238866329193115,0.6013457775115967,1.2314022779464722,True
Scratch CNN,4582,Orange___Haunglongbing_(Citrus_greening),0.55169677734375,0.8181131482124329,1.4829035997390747,0.7577210068702698,1.3734374046325684,True
Scratch CNN,4583,Grape___Black_rot,0.50897216796875,0.43582138419151306,0.8562774658203125,0.49798375368118286,0.9784106016159058,True
Scratch CNN,4584,Orange___Haunglongbing_(Citrus_greening),0.55029296875,0.6103129982948303,1.1090692281723022,0.6349363923072815,1.1538151502609253,True
Scratch CNN,4585,Orange___Haunglongbing_(Citrus_greening),0.45343017578125,0.6716257929801941,1.4812110662460327,0.7542818784713745,1.6635017395019531,True
Scratch CNN,4586,Soybean___healthy,0.52899169921875,0.5096696019172668,0.9634737372398376,0.4883287250995636,0.9231311678886414,True
Scratch CNN,4587,Tomato___Target_Spot,0.4620361328125,0.37446117401123047,0.8104586601257324,0.388451486825943,0.8407383561134338,True
Scratch CNN,4588,Apple___healthy,0.3697509765625,0.43980729579925537,1.1894689798355103,0.4340539574623108,1.1739088296890259,True
Scratch CNN,4589,Tomato___Late_blight,0.4215087890625,0.5216251611709595,1.2375190258026123,0.5174843668937683,1.227695345878601,True
Scratch CNN,4590,Tomato___Late_blight,0.1214599609375,0.3503463566303253,2.8844597339630127,0.169613316655159,1.3964545726776123,True
Scratch CNN,4591,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,4592,Tomato___Early_blight,0.34197998046875,0.49340349435806274,1.4427847862243652,0.4211692214012146,1.2315610647201538,True
Scratch CNN,4593,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.6556396484375,0.1941513866186142,0.2961251437664032,0.4277529716491699,0.6524208188056946,True
Scratch CNN,4594,Peach___Bacterial_spot,0.32196044921875,0.2655980885028839,0.8249400854110718,0.20834627747535706,0.6471176147460938,True
Scratch CNN,4595,Tomato___Bacterial_spot,0.26776123046875,0.44577333331108093,1.6648166179656982,0.4041612446308136,1.5094090700149536,True
Scratch CNN,4596,Soybean___healthy,0.47296142578125,0.7134173512458801,1.5084049701690674,0.6570761203765869,1.3892805576324463,True
Scratch CNN,4597,Peach___Bacterial_spot,0.2415771484375,0.2037557065486908,0.8434394598007202,0.17997348308563232,0.7449938058853149,True
Scratch CNN,4598,Grape___Esca_(Black_Measles),0.48370361328125,0.32543227076530457,0.6727927327156067,0.376274973154068,0.7779039740562439,True
Scratch CNN,4599,Orange___Haunglongbing_(Citrus_greening),0.35955810546875,0.54669189453125,1.5204548835754395,0.6217288374900818,1.7291470766067505,True
Scratch CNN,4600,Orange___Haunglongbing_(Citrus_greening),0.312744140625,0.5247617959976196,1.6779268980026245,0.5015281438827515,1.6036372184753418,True
Scratch CNN,4601,Tomato___Early_blight,0.46929931640625,0.21700143814086914,0.4623945355415344,0.32656604051589966,0.6958587765693665,True
Scratch CNN,4602,Orange___Haunglongbing_(Citrus_greening),0.52581787109375,0.596764862537384,1.1349269151687622,0.6230117082595825,1.1848431825637817,True
Scratch CNN,4603,Tomato___Spider_mites Two-spotted_spider_mite,0.2862548828125,0.27027323842048645,0.9441698789596558,0.2845863103866577,0.9941710233688354,True
Scratch CNN,4604,Cherry_(including_sour)___Powdery_mildew,0.463623046875,0.6405649781227112,1.381650447845459,0.6782410740852356,1.4629149436950684,True
Scratch CNN,4605,Tomato___healthy,0.468505859375,0.404220849275589,0.8627871870994568,0.4000110924243927,0.8538016676902771,True
Scratch CNN,4606,Squash___Powdery_mildew,0.58447265625,0.6559576988220215,1.1223069429397583,0.6085231304168701,1.0411490201950073,True
Scratch CNN,4607,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.3197021484375,0.5336340665817261,1.6691601276397705,0.6260886788368225,1.9583499431610107,True
Scratch CNN,4608,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.455810546875,0.4690540134906769,1.0290547609329224,0.49818670749664307,1.0929688215255737,True
Scratch CNN,4609,Tomato___Spider_mites Two-spotted_spider_mite,0.35809326171875,0.877731442451477,2.451125383377075,0.7464835047721863,2.084606409072876,True
DenseNet-121,4578,Squash___Powdery_mildew,0.85906982421875,0.9117387533187866,1.0613092184066772,0.9160510301589966,1.066329002380371,True
DenseNet-121,4579,Grape___Black_rot,0.4571533203125,0.6238695383071899,1.3646833896636963,0.6145269870758057,1.3442469835281372,True
DenseNet-121,4580,Corn_(maize)___Northern_Leaf_Blight,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,4581,"Pepper,_bell___healthy",0.48834228515625,0.654172956943512,1.3395787477493286,0.6326574683189392,1.295520544052124,True
DenseNet-121,4582,Orange___Haunglongbing_(Citrus_greening),0.55169677734375,0.6944518685340881,1.258756399154663,0.688975989818573,1.2488309144973755,True
DenseNet-121,4583,Grape___Black_rot,0.50897216796875,0.4251314699649811,0.8352745175361633,0.4616071283817291,0.9069398045539856,True
DenseNet-121,4584,Orange___Haunglongbing_(Citrus_greening),0.55029296875,0.614845871925354,1.1173064708709717,0.5989057421684265,1.0883398056030273,True
DenseNet-121,4585,Orange___Haunglongbing_(Citrus_greening),0.45343017578125,0.5228792428970337,1.1531637907028198,0.5123350620269775,1.1299095153808594,True
DenseNet-121,4586,Soybean___healthy,0.52899169921875,0.6781610250473022,1.2819880247116089,0.6658703684806824,1.2587538957595825,True
DenseNet-121,4587,Tomato___Target_Spot,0.4620361328125,0.626772403717041,1.3565441370010376,0.6173916459083557,1.3362410068511963,True
DenseNet-121,4588,Apple___healthy,0.3697509765625,0.5186495184898376,1.4026994705200195,0.5134716629981995,1.3886958360671997,True
DenseNet-121,4589,Tomato___Late_blight,0.4215087890625,0.6743704676628113,1.5998965501785278,0.6419843435287476,1.523062825202942,True
DenseNet-121,4590,Tomato___Late_blight,0.1214599609375,0.1943819224834442,1.6003786325454712,0.184893399477005,1.5222580432891846,True
DenseNet-121,4591,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,4592,Tomato___Early_blight,0.34197998046875,0.49406903982162476,1.4447308778762817,0.47823211550712585,1.3984214067459106,True
DenseNet-121,4593,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.6556396484375,0.4128607511520386,0.6297067999839783,0.4624626040458679,0.7053609490394592,True
DenseNet-121,4594,Peach___Bacterial_spot,0.32196044921875,0.08542127907276154,0.26531606912612915,0.13961021602153778,0.43362537026405334,True
DenseNet-121,4595,Tomato___Bacterial_spot,0.26776123046875,0.31096526980400085,1.1613528728485107,0.30022743344306946,1.1212506294250488,True
DenseNet-121,4596,Soybean___healthy,0.47296142578125,0.6551737785339355,1.385258436203003,0.6420542597770691,1.357519268989563,True
DenseNet-121,4597,Peach___Bacterial_spot,0.2415771484375,0.3312145173549652,1.3710507154464722,0.3258989751338959,1.3490471839904785,True
DenseNet-121,4598,Grape___Esca_(Black_Measles),0.48370361328125,0.11734791845083237,0.24260294437408447,0.18009379506111145,0.37232261896133423,True
DenseNet-121,4599,Orange___Haunglongbing_(Citrus_greening),0.35955810546875,0.5874027013778687,1.6336795091629028,0.5664833188056946,1.5754987001419067,True
DenseNet-121,4600,Orange___Haunglongbing_(Citrus_greening),0.312744140625,0.4553103744983673,1.4558558464050293,0.4279820919036865,1.3684735298156738,True
DenseNet-121,4601,Tomato___Early_blight,0.46929931640625,0.6047251224517822,1.2885701656341553,0.5874417424201965,1.2517421245574951,True
DenseNet-121,4602,Orange___Haunglongbing_(Citrus_greening),0.52581787109375,0.49444276094436646,0.9403308629989624,0.5011849999427795,0.9531532526016235,True
DenseNet-121,4603,Tomato___Spider_mites Two-spotted_spider_mite,0.2862548828125,0.3665139079093933,1.2803760766983032,0.3586350679397583,1.252852201461792,True
DenseNet-121,4604,Cherry_(including_sour)___Powdery_mildew,0.463623046875,0.6525511145591736,1.407503604888916,0.6302757859230042,1.3594573736190796,True
DenseNet-121,4605,Tomato___healthy,0.468505859375,0.2669008672237396,0.5696852207183838,0.31655511260032654,0.6756694912910461,True
DenseNet-121,4606,Squash___Powdery_mildew,0.58447265625,0.6198285222053528,1.060491919517517,0.6357712745666504,1.0877690315246582,True
DenseNet-121,4607,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.3197021484375,0.548075795173645,1.7143325805664062,0.5166602730751038,1.6160675287246704,True
DenseNet-121,4608,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.455810546875,0.5804250836372375,1.2733911275863647,0.580909788608551,1.2744544744491577,True
DenseNet-121,4609,Tomato___Spider_mites Two-spotted_spider_mite,0.35809326171875,0.5160807967185974,1.4411910772323608,0.5018072128295898,1.4013310670852661,True
Scratch CNN,4610,Tomato___Early_blight,0.47015380859375,0.425290584564209,0.9045775532722473,0.41188669204711914,0.8760679960250854,True
Scratch CNN,4611,Squash___Powdery_mildew,0.79473876953125,0.815382719039917,1.0259758234024048,0.7995486259460449,1.0060521364212036,True
Scratch CNN,4612,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.40045166015625,0.41021212935447693,1.0243736505508423,0.4050354063510895,1.011446475982666,True
Scratch CNN,4613,Tomato___Bacterial_spot,0.47894287109375,0.7193130254745483,1.5018764734268188,0.665602445602417,1.3897324800491333,True
Scratch CNN,4614,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.453125,0.5936751961708069,1.3101797103881836,0.5234198570251465,1.1551334857940674,True
Scratch CNN,4615,Tomato___Septoria_leaf_spot,0.30859375,0.33822816610336304,1.0960304737091064,0.33491408824920654,1.0852912664413452,True
Scratch CNN,4616,Grape___Esca_(Black_Measles),0.42095947265625,0.424054354429245,1.0073519945144653,0.38051122426986694,0.9039141535758972,True
Scratch CNN,4617,Orange___Haunglongbing_(Citrus_greening),0.51617431640625,0.8706759214401245,1.6867866516113281,0.7504802346229553,1.4539278745651245,True
Scratch CNN,4618,Potato___Late_blight,0.41064453125,0.8575711846351624,2.0883541107177734,0.7215704917907715,1.7571656703948975,True
Scratch CNN,4619,Tomato___Bacterial_spot,0.338623046875,0.4849514365196228,1.4321277141571045,0.4118378460407257,1.2162132263183594,True
Scratch CNN,4620,Grape___healthy,0.5560302734375,0.6717920303344727,1.208193302154541,0.6791850328445435,1.2214893102645874,True
Scratch CNN,4621,Corn_(maize)___healthy,0.9991455078125,0.9992992877960205,1.00015389919281,0.9995787739753723,1.0004336833953857,True
Scratch CNN,4622,Peach___Bacterial_spot,0.297119140625,0.22966958582401276,0.7729882001876831,0.19039052724838257,0.6407884955406189,True
Scratch CNN,4623,Blueberry___healthy,0.39825439453125,0.22742359340190887,0.5710510611534119,0.24185062944889069,0.6072767376899719,True
Scratch CNN,4624,Orange___Haunglongbing_(Citrus_greening),0.40252685546875,0.32527777552604675,0.8080896139144897,0.3271124064922333,0.8126474022865295,True
Scratch CNN,4625,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.46343994140625,0.6631373167037964,1.430902361869812,0.6161790490150452,1.3295769691467285,True
Scratch CNN,4626,"Pepper,_bell___healthy",0.52142333984375,0.681792676448822,1.307560682296753,0.654194176197052,1.254631519317627,True
Scratch CNN,4627,Grape___Black_rot,0.468994140625,0.9240456223487854,1.970271110534668,0.7262880802154541,1.5486079454421997,True
Scratch CNN,4628,Soybean___healthy,0.60052490234375,0.7792528867721558,1.2976195812225342,0.685848593711853,1.1420818567276,True
Scratch CNN,4629,Tomato___Bacterial_spot,0.58978271484375,0.6691114902496338,1.134505033493042,0.6314926147460938,1.0707207918167114,True
Scratch CNN,4630,Corn_(maize)___Northern_Leaf_Blight,0.9522705078125,0.9884269833564758,1.0379687547683716,0.9892255663871765,1.0388072729110718,True
Scratch CNN,4631,Strawberry___Leaf_scorch,0.51165771484375,0.5587990283966064,1.0921344757080078,0.5685465335845947,1.1111853122711182,True
Scratch CNN,4632,Tomato___healthy,0.46539306640625,0.39604562520980835,0.8509916663169861,0.395037442445755,0.8488253951072693,True
Scratch CNN,4633,Tomato___Spider_mites Two-spotted_spider_mite,0.33087158203125,0.052133914083242416,0.1575654000043869,0.18261858820915222,0.5519319176673889,True
Scratch CNN,4634,Strawberry___Leaf_scorch,0.62567138671875,0.7664658427238464,1.2250293493270874,0.7076048254966736,1.1309528350830078,True
Scratch CNN,4635,Tomato___Spider_mites Two-spotted_spider_mite,0.32196044921875,0.6643489599227905,2.063448905944824,0.5903632044792175,1.8336513042449951,True
Scratch CNN,4636,Squash___Powdery_mildew,0.58984375,0.7928333878517151,1.3441413640975952,0.8131070137023926,1.3785125017166138,True
Scratch CNN,4637,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,4638,Potato___Late_blight,0.53338623046875,0.5759793519973755,1.079854130744934,0.6102887392044067,1.1441779136657715,True
Scratch CNN,4639,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.37371826171875,0.5580316185951233,1.4931880235671997,0.5302314162254333,1.418799877166748,True
Scratch CNN,4640,Tomato___Leaf_Mold,0.32659912109375,0.1813826709985733,0.5553678870201111,0.22767707705497742,0.6971147656440735,True
Scratch CNN,4641,Cherry_(including_sour)___Powdery_mildew,0.58123779296875,0.4000987708568573,0.6883563995361328,0.44213229417800903,0.7606737017631531,True
DenseNet-121,4610,Tomato___Early_blight,0.47015380859375,0.5729517340660095,1.2186474800109863,0.5514640212059021,1.1729438304901123,True
DenseNet-121,4611,Squash___Powdery_mildew,0.79473876953125,0.6540020108222961,0.8229144215583801,0.664752721786499,0.8364418148994446,True
DenseNet-121,4612,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.40045166015625,0.5780937671661377,1.4436043500900269,0.5687184929847717,1.4201925992965698,True
DenseNet-121,4613,Tomato___Bacterial_spot,0.47894287109375,0.5807453393936157,1.2125566005706787,0.5725467205047607,1.1954383850097656,True
DenseNet-121,4614,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.453125,0.3280068337917328,0.7238771319389343,0.36096641421318054,0.7966155409812927,True
DenseNet-121,4615,Tomato___Septoria_leaf_spot,0.30859375,0.2880752682685852,0.9335097074508667,0.2863503396511078,0.9279201030731201,True
DenseNet-121,4616,Grape___Esca_(Black_Measles),0.42095947265625,0.13540111482143402,0.32164880633354187,0.19857105612754822,0.4717106223106384,True
DenseNet-121,4617,Orange___Haunglongbing_(Citrus_greening),0.51617431640625,0.6879507303237915,1.3327876329421997,0.6637549996376038,1.2859125137329102,True
DenseNet-121,4618,Potato___Late_blight,0.41064453125,0.44516676664352417,1.0840684175491333,0.4397893249988556,1.07097327709198,True
DenseNet-121,4619,Tomato___Bacterial_spot,0.338623046875,0.47262585163116455,1.395728588104248,0.4622730314731598,1.3651552200317383,True
DenseNet-121,4620,Grape___healthy,0.5560302734375,0.6239922642707825,1.1222271919250488,0.6076543927192688,1.0928441286087036,True
DenseNet-121,4621,Corn_(maize)___healthy,0.9991455078125,0.9981768131256104,0.9990304708480835,0.9983168840408325,0.9991706609725952,True
DenseNet-121,4622,Peach___Bacterial_spot,0.297119140625,0.42820218205451965,1.4411801099777222,0.41627204418182373,1.4010273218154907,True
DenseNet-121,4623,Blueberry___healthy,0.39825439453125,0.1260741800069809,0.31656694412231445,0.1845031976699829,0.46327975392341614,True
DenseNet-121,4624,Orange___Haunglongbing_(Citrus_greening),0.40252685546875,0.5442724227905273,1.3521393537521362,0.5163171291351318,1.2826899290084839,True
DenseNet-121,4625,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.46343994140625,0.4539220631122589,0.9794625639915466,0.46181127429008484,0.996485710144043,True
DenseNet-121,4626,"Pepper,_bell___healthy",0.52142333984375,0.6758834719657898,1.2962279319763184,0.6495361328125,1.2456982135772705,True
DenseNet-121,4627,Grape___Black_rot,0.468994140625,0.641132652759552,1.3670376539230347,0.6103410124778748,1.3013830184936523,True
DenseNet-121,4628,Soybean___healthy,0.60052490234375,0.7634794116020203,1.2713534832000732,0.7582308650016785,1.2626135349273682,True
DenseNet-121,4629,Tomato___Bacterial_spot,0.58978271484375,0.6568216681480408,1.1136672496795654,0.6416746377944946,1.0879848003387451,True
DenseNet-121,4630,Corn_(maize)___Northern_Leaf_Blight,0.9522705078125,0.9833378791809082,1.0326244831085205,0.9851138591766357,1.0344895124435425,True
DenseNet-121,4631,Strawberry___Leaf_scorch,0.51165771484375,0.5702587962150574,1.1145317554473877,0.5632818937301636,1.100895881652832,True
DenseNet-121,4632,Tomato___healthy,0.46539306640625,0.6718484163284302,1.4436149597167969,0.633587658405304,1.3614033460617065,True
DenseNet-121,4633,Tomato___Spider_mites Two-spotted_spider_mite,0.33087158203125,0.5394784808158875,1.630476951599121,0.5179753303527832,1.5654875040054321,True
DenseNet-121,4634,Strawberry___Leaf_scorch,0.62567138671875,0.6108712553977966,0.9763451814651489,0.6196593046188354,0.9903910160064697,True
DenseNet-121,4635,Tomato___Spider_mites Two-spotted_spider_mite,0.32196044921875,0.4406633675098419,1.3686878681182861,0.42094138264656067,1.307431936264038,True
DenseNet-121,4636,Squash___Powdery_mildew,0.58984375,0.5681453347206116,0.9632132649421692,0.5578743815422058,0.9458003044128418,True
DenseNet-121,4637,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,4638,Potato___Late_blight,0.53338623046875,0.5080130100250244,0.9524299502372742,0.5092242360115051,0.954700767993927,True
DenseNet-121,4639,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.37371826171875,0.5339776277542114,1.4288240671157837,0.5058789253234863,1.3536370992660522,True
DenseNet-121,4640,Tomato___Leaf_Mold,0.32659912109375,0.16938170790672302,0.5186226963996887,0.201082244515419,0.615685224533081,True
DenseNet-121,4641,Cherry_(including_sour)___Powdery_mildew,0.58123779296875,0.7294599413871765,1.2550112009048462,0.7105401158332825,1.2224602699279785,True
Scratch CNN,4643,Apple___healthy,0.33349609375,0.521919310092926,1.5649937391281128,0.6066921353340149,1.819188117980957,True
Scratch CNN,4644,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.47998046875,0.38747715950012207,0.8072769045829773,0.36074647307395935,0.7515857219696045,True
Scratch CNN,4645,Apple___healthy,0.466064453125,0.32472217082977295,0.6967323422431946,0.41291534900665283,0.8859618902206421,True
Scratch CNN,4646,Tomato___Leaf_Mold,0.57073974609375,0.564914882183075,0.9897941946983337,0.5781729221343994,1.0130237340927124,True
Scratch CNN,4647,Soybean___healthy,0.61419677734375,0.5853617787361145,0.9530525207519531,0.5327589511871338,0.8674076199531555,True
Scratch CNN,4648,Soybean___healthy,0.43817138671875,0.6881428956985474,1.5704879760742188,0.6432793736457825,1.4680999517440796,True
Scratch CNN,4649,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
Scratch CNN,4650,Orange___Haunglongbing_(Citrus_greening),0.44146728515625,0.8921346068382263,2.0208396911621094,0.7353395223617554,1.6656715869903564,True
Scratch CNN,4651,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.48681640625,0.4065374732017517,0.8350940346717834,0.3923055827617645,0.805859386920929,True
Scratch CNN,4652,Blueberry___healthy,0.2281494140625,0.2338535487651825,1.0250017642974854,0.261351615190506,1.1455283164978027,True
Scratch CNN,4653,Orange___Haunglongbing_(Citrus_greening),0.56060791015625,0.509276807308197,0.9084367156028748,0.517734944820404,0.9235241413116455,True
Scratch CNN,4654,Grape___healthy,0.55877685546875,0.4988676905632019,0.8927851915359497,0.6139145493507385,1.0986757278442383,True
Scratch CNN,4655,Strawberry___Leaf_scorch,0.5906982421875,0.6511149406433105,1.1022801399230957,0.6029615998268127,1.0207607746124268,True
Scratch CNN,4656,Tomato___Tomato_mosaic_virus,0.308837890625,0.13035336136817932,0.4220769703388214,0.16636541485786438,0.5386819839477539,True
Scratch CNN,4657,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4295654296875,0.2531034052371979,0.5892080664634705,0.2759040892124176,0.6422865390777588,True
Scratch CNN,4658,Tomato___Target_Spot,0.55401611328125,0.45931339263916016,0.8290614485740662,0.5029609203338623,0.9078453183174133,True
Scratch CNN,4659,Tomato___Bacterial_spot,0.49273681640625,0.7949990034103394,1.6134353876113892,0.6631912589073181,1.3459340333938599,True
Scratch CNN,4660,Potato___Early_blight,0.616943359375,0.9002239108085632,1.4591678380966187,0.8688715100288391,1.4083489179611206,True
Scratch CNN,4661,Orange___Haunglongbing_(Citrus_greening),0.44873046875,0.46541810035705566,1.0371885299682617,0.45842206478118896,1.0215978622436523,True
Scratch CNN,4662,Tomato___Bacterial_spot,0.4703369140625,0.6710596680641174,1.4267637729644775,0.6424809098243713,1.3660014867782593,True
Scratch CNN,4663,Grape___healthy,0.57781982421875,0.4690883755683899,0.81182461977005,0.5028788447380066,0.8703038692474365,True
Scratch CNN,4664,Cherry_(including_sour)___Powdery_mildew,0.31768798828125,0.41415828466415405,1.3036636114120483,0.3810045123100281,1.1993041038513184,True
Scratch CNN,4665,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.3623046875,0.5701974034309387,1.5738062858581543,0.5982789397239685,1.651314377784729,True
Scratch CNN,4666,Strawberry___Leaf_scorch,0.9039306640625,0.942703366279602,1.042893409729004,0.9453547596931458,1.0458266735076904,True
Scratch CNN,4667,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.3897705078125,0.561607301235199,1.4408665895462036,0.5998077988624573,1.5388742685317993,True
Scratch CNN,4668,Blueberry___healthy,0.252685546875,0.273784339427948,1.083498239517212,0.28188031911849976,1.1155380010604858,True
Scratch CNN,4669,Orange___Haunglongbing_(Citrus_greening),0.6004638671875,0.6780915856361389,1.129279613494873,0.6632283926010132,1.1045267581939697,True
Scratch CNN,4670,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,0.78515625,0.3453104794025421,0.43979841470718384,0.5851614475250244,0.7452802658081055,True
Scratch CNN,4671,Cherry_(including_sour)___Powdery_mildew,0.5006103515625,0.4637736678123474,0.9264164566993713,0.4730200171470642,0.9448866248130798,True
Scratch CNN,4672,Cherry_(including_sour)___Powdery_mildew,0.40631103515625,0.7576959133148193,1.864817500114441,0.6191238760948181,1.5237683057785034,True
Scratch CNN,4673,Orange___Haunglongbing_(Citrus_greening),0.61627197265625,0.5976805686950684,0.9698324799537659,0.5476515293121338,0.8886523246765137,True
Scratch CNN,4674,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.2420654296875,0.7919039130210876,3.2714457511901855,0.5627701282501221,2.3248677253723145,True
DenseNet-121,4643,Apple___healthy,0.33349609375,0.517808198928833,1.552666425704956,0.4943584203720093,1.4823514223098755,True
DenseNet-121,4644,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.47998046875,0.49445047974586487,1.0301470756530762,0.49752292037010193,1.0365482568740845,True
DenseNet-121,4645,Apple___healthy,0.466064453125,0.6393637657165527,1.371835470199585,0.6198651790618896,1.3299988508224487,True
DenseNet-121,4646,Tomato___Leaf_Mold,0.57073974609375,0.5764983892440796,1.0100897550582886,0.5970936417579651,1.0461750030517578,True
DenseNet-121,4647,Soybean___healthy,0.61419677734375,0.6117978096008301,0.9960941672325134,0.5927496552467346,0.9650810360908508,True
DenseNet-121,4648,Soybean___healthy,0.43817138671875,0.5903013348579407,1.3471927642822266,0.5715882778167725,1.3044856786727905,True
DenseNet-121,4649,Corn_(maize)___healthy,1.0,1.0,1.0,1.0,1.0,True
DenseNet-121,4650,Orange___Haunglongbing_(Citrus_greening),0.44146728515625,0.5971328020095825,1.352609395980835,0.5887800455093384,1.3336889743804932,True
DenseNet-121,4651,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.48681640625,0.42154163122177124,0.8659150004386902,0.4405532777309418,0.9049680233001709,True
DenseNet-121,4652,Blueberry___healthy,0.2281494140625,0.25749585032463074,1.128628134727478,0.2631819248199463,1.1535507440567017,True
DenseNet-121,4653,Orange___Haunglongbing_(Citrus_greening),0.56060791015625,0.644783616065979,1.1501507759094238,0.6450237035751343,1.1505789756774902,True
DenseNet-121,4654,Grape___healthy,0.55877685546875,0.2586028277873993,0.46280160546302795,0.3146381676197052,0.5630837678909302,True
DenseNet-121,4655,Strawberry___Leaf_scorch,0.5906982421875,0.5154454708099365,0.872603714466095,0.5252223610877991,0.8891550898551941,True
DenseNet-121,4656,Tomato___Tomato_mosaic_virus,0.308837890625,0.4180794954299927,1.3537182807922363,0.39985474944114685,1.2947075366973877,True
DenseNet-121,4657,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4295654296875,0.628467321395874,1.463030457496643,0.6206381320953369,1.4448046684265137,True
DenseNet-121,4658,Tomato___Target_Spot,0.55401611328125,0.4201260209083557,0.7583281397819519,0.4131133258342743,0.7456702589988708,True
DenseNet-121,4659,Tomato___Bacterial_spot,0.49273681640625,0.6246111392974854,1.2676364183425903,0.5964248776435852,1.210433006286621,True
DenseNet-121,4660,Potato___Early_blight,0.616943359375,0.4606023132801056,0.7465876936912537,0.4969756305217743,0.8055449724197388,True
DenseNet-121,4661,Orange___Haunglongbing_(Citrus_greening),0.44873046875,0.6357975006103516,1.4168806076049805,0.61131352186203,1.3623178005218506,True
DenseNet-121,4662,Tomato___Bacterial_spot,0.4703369140625,0.5928707718849182,1.2605235576629639,0.5707331299781799,1.2134559154510498,True
